Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Forehand,Out,near,deuce,143.32553587044214,-471.4445647416637,-176.34943678906026,213.87415244958328,guest,143.32553587044214,-471.4445647416637,-176.34943678906026,213.87415244958328,Cross Court,Cross Court,mid
first,Forehand,guest,near,deuce,176.12942366570078,-444.99812992103,46.76733377075449,390.0371062990111,guest,176.12942366570078,-444.99812992103,46.76733377075449,390.0371062990111,Middle,Middle,inside
first,Backhand,guest,far,deuce,-57.52474300084517,552.3954615045266,-41.10421587924386,-245.48182414685482,guest,57.52474300084517,-552.3954615045266,41.10421587924386,245.48182414685482,Middle,Middle,deep
first,Forehand,host,far,deuce,-219.38079615036787,546.2570647416251,46.873589238820934,-397.8027504372398,host,219.38079615036787,-546.2570647416251,-46.873589238820934,397.8027504372398,Middle,Middle,deep
first,Backhand,Net,far,deuce,-91.163746719113,553.713090550895,47.93258420819921,175.1874015747127,guest,91.163746719113,-553.713090550895,-47.93258420819921,0.0,Middle,Middle,deep
first,Forehand,host,far,deuce,-207.70291447933278,500.1145177162771,30.83387467190008,-438.4303860452678,host,207.70291447933278,-500.1145177162771,-30.83387467190008,438.4303860452678,Middle,Middle,mid
first,Forehand,guest,near,deuce,139.90874890631443,-478.98257873991,26.800951443555707,299.7753827644995,guest,139.90874890631443,-478.98257873991,26.800951443555707,299.7753827644995,Middle,Middle,mid
first,Forehand,guest,far,deuce,-223.2664698161576,538.6973097110077,37.802909011354046,-118.18628062111127,guest,223.2664698161576,-538.6973097110077,-37.802909011354046,118.18628062111127,Middle,Middle,deep
first,Forehand,guest,far,deuce,-152.65263013990364,559.6323162726768,-16.409273840761426,-225.65480643032964,guest,152.65263013990364,-559.6323162726768,16.409273840761426,225.65480643032964,Middle,Middle,deep
first,Forehand,Net,far,deuce,-81.8608048993453,564.9257217844851,-59.13415354327653,225.4897200348791,guest,81.8608048993453,-564.9257217844851,59.13415354327653,0.0,Down the Line,Down the Line,deep
first,Backhand,host,far,deuce,-9.840113735777942,457.2731627294225,52.717678258940396,-139.16465441812582,host,9.840113735777942,-457.2731627294225,-52.717678258940396,139.16465441812582,Cross Court,Cross Court,mid
