Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
first,Forehand,guest,far,ad,30.55036089237267,500.31221566028404,-3.171894138231082,-393.641218285011,guest,-30.55036089237267,-500.31221566028404,3.171894138231082,393.641218285011,Middle,Middle,mid
first,Backhand,host,far,ad,191.28812882754772,516.7872484686745,136.20967300955343,-347.15249890620737,host,-191.28812882754772,-516.7872484686745,-136.20967300955343,347.15249890620737,Down the Line,Down the Line,deep
first,Forehand,guest,near,ad,-66.71231955377131,-499.84884076964556,-46.25722331581163,275.43116797886034,guest,-66.71231955377131,-499.84884076964556,-46.25722331581163,275.43116797886034,Middle,Middle,mid
first,Forehand,guest,far,ad,49.6310258092482,534.11783683262,-91.68985673661055,-447.0531933506002,guest,-49.6310258092482,-534.11783683262,91.68985673661055,447.0531933506002,Cross Court,Cross Court,deep
first,Backhand,guest,far,ad,147.1278816709651,520.810487751262,89.6933945756317,-307.4247430007161,guest,-147.1278816709651,-520.810487751262,-89.6933945756317,307.4247430007161,Down the Line,Down the Line,deep
first,Backhand,guest,far,ad,120.47375874884416,451.66573709512977,-42.13270450566502,-203.54172681529292,guest,-120.47375874884416,-451.66573709512977,42.13270450566502,203.54172681529292,Middle,Middle,inside
first,Forehand,host,near,ad,-51.47139654415539,-462.54513342058345,-55.88249125106474,390.7848370514167,host,-51.47139654415539,-462.54513342058345,-55.88249125106474,390.7848370514167,Down the Line,Down the Line,mid
first,Backhand,host,far,ad,136.21040026239683,502.1283956690319,-44.96198600172655,-273.0357884950471,host,-136.21040026239683,-502.1283956690319,44.96198600172655,273.0357884950471,Middle,Middle,mid
first,Forehand,guest,near,ad,-50.08835301834683,-486.16887029721164,-1.6073436132975074,288.4217410322219,guest,-50.08835301834683,-486.16887029721164,-1.6073436132975074,288.4217410322219,Middle,Middle,mid
first,Backhand,host,near,ad,-154.0029855642249,-420.6802493436147,105.7835958004703,244.99999999987344,host,-154.0029855642249,-420.6802493436147,105.7835958004703,244.99999999987344,Cross Court,Cross Court,inside
first,Backhand,host,far,ad,164.61869531925004,513.4917213470662,39.51405839892972,-341.12831911618423,host,-164.61869531925004,-513.4917213470662,-39.51405839892972,341.12831911618423,Middle,Middle,deep
first,Backhand,host,near,ad,-184.35499781267816,-458.3586450128866,27.47714348205055,373.73305446174925,host,-184.35499781267816,-458.3586450128866,27.47714348205055,373.73305446174925,Middle,Middle,mid
first,Backhand,host,far,ad,135.68708442687654,496.74576771627875,-1.7931375765520046,-309.2747211284492,host,-135.68708442687654,-496.74576771627875,1.7931375765520046,309.2747211284492,Middle,Middle,mid
first,Backhand,guest,near,ad,-172.39360236211564,-454.1721566051897,99.71555118105086,335.24771434803336,guest,-172.39360236211564,-454.1721566051897,99.71555118105086,335.24771434803336,Cross Court,Cross Court,inside
first,Backhand,guest,near,ad,-126.7907917759625,-466.7316218282803,-1.6517060367445537,296.8286690724627,guest,-126.7907917759625,-466.7316218282803,-1.6517060367445537,296.8286690724627,Middle,Middle,mid
first,Backhand,Net,near,ad,-166.7119586613312,-334.25918635153334,-81.1132272528015,-11.53124453192753,guest,-166.7119586613312,-334.25918635153334,-81.1132272528015,0.0,Down the Line,Down the Line,inside
first,Backhand,host,far,ad,164.0206255467219,487.17665135582877,110.10336286083552,-327.93713910744214,host,-164.0206255467219,-487.17665135582877,-110.10336286083552,327.93713910744214,Down the Line,Down the Line,mid
first,Backhand,host,near,ad,-172.2440944881,-437.4262029744022,-47.58392388448985,240.07171369191443,host,-172.2440944881,-437.4262029744022,-47.58392388448985,240.07171369191443,Middle,Middle,inside
first,Forehand,Net,near,ad,-57.003532370924184,-490.0563429568772,35.07613188974566,-222.8564905948105,guest,-57.003532370924184,-490.0563429568772,35.07613188974566,0.0,Middle,Middle,mid
first,Backhand,guest,near,ad,-169.40325349947503,-437.7252187224335,33.92175196848641,294.97949475050376,guest,-169.40325349947503,-437.7252187224335,33.92175196848641,294.97949475050376,Middle,Middle,inside
first,Backhand,host,far,ad,159.3855752405126,478.803674540435,2.4641622922122006,-249.19904308823521,host,-159.3855752405126,-478.803674540435,-2.4641622922122006,249.19904308823521,Middle,Middle,mid
first,Backhand,guest,far,ad,199.00772637784996,506.31488407672873,-29.130189195085563,-214.44496937871688,guest,-199.00772637784996,-506.31488407672873,29.130189195085563,214.44496937871688,Middle,Middle,mid
first,Backhand,guest,near,ad,-171.34697069107511,-443.40690069968343,-14.48572834644921,307.8464730969538,guest,-171.34697069107511,-443.40690069968343,-14.48572834644921,307.8464730969538,Middle,Middle,inside
first,Forehand,host,far,ad,42.76200787399366,454.2828138667819,95.09309383197187,-390.70748031475875,host,-42.76200787399366,-454.2828138667819,-95.09309383197187,390.70748031475875,Down the Line,Down the Line,inside
first,Backhand,guest,far,ad,146.4523403323828,485.9805118107725,82.47770669287078,-341.2302876201212,guest,-146.4523403323828,-485.9805118107725,-82.47770669287078,341.2302876201212,Down the Line,Down the Line,mid
first,Backhand,host,near,ad,-184.05598206464683,-442.2107611546272,-86.67648184597448,282.12174103222526,host,-184.05598206464683,-442.2107611546272,-86.67648184597448,282.12174103222526,Down the Line,Down the Line,inside
first,Forehand,guest,near,ad,-84.40259186347345,-431.44550524912097,-50.51104002622063,166.6583333332473,guest,-84.40259186347345,-431.44550524912097,-50.51104002622063,166.6583333332473,Middle,Middle,inside
first,Backhand,Out,near,ad,-161.32933070857808,-458.0595909883898,-4.422577646541898,456.2569991248737,guest,-161.32933070857808,-458.0595909883898,-4.422577646541898,456.2569991248737,Middle,Middle,mid
first,Forehand,host,near,ad,-48.89221347329058,-481.6833661414835,-40.25738735780947,213.9636045493208,host,-48.89221347329058,-481.6833661414835,-40.25738735780947,213.9636045493208,Middle,Middle,mid
first,Backhand,host,near,ad,-178.0752843393656,-471.21712598400853,-85.29971566049836,284.8123086175257,host,-178.0752843393656,-471.21712598400853,-85.29971566049836,284.8123086175257,Down the Line,Down the Line,mid
first,Backhand,guest,far,ad,180.46756342947808,479.40174431296316,35.76813210846796,-245.83400590538483,guest,-180.46756342947808,-479.40174431296316,-35.76813210846796,245.83400590538483,Middle,Middle,mid
first,Backhand,host,far,ad,153.55442366571245,468.03841863492875,-6.556069553802387,-225.75577974616508,host,-153.55442366571245,-468.03841863492875,6.556069553802387,225.75577974616508,Middle,Middle,mid
first,Backhand,guest,near,ad,-118.34306102356092,-486.7669400697398,34.23894903760261,328.64996172336475,guest,-118.34306102356092,-486.7669400697398,34.23894903760261,328.64996172336475,Middle,Middle,mid
first,Backhand,guest,far,ad,142.34060586169375,554.1604658789788,12.169772528427659,-116.0665299649444,guest,-142.34060586169375,-554.1604658789788,-12.169772528427659,116.0665299649444,Middle,Middle,deep
first,Backhand,Out,far,ad,138.5279254155015,459.66544181953503,4.463418635168298,-468.9661636043072,guest,-138.5279254155015,-459.66544181953503,-4.463418635168298,468.9661636043072,Middle,Middle,mid
first,Forehand,host,near,ad,-23.735886920372693,-519.6607775587867,-49.59251968501375,436.8208223969747,host,-23.735886920372693,-519.6607775587867,-49.59251968501375,436.8208223969747,Middle,Middle,deep
first,Forehand,guest,far,ad,71.54411089235148,471.0287674975694,6.303521434817391,-213.35875984240948,guest,-71.54411089235148,-471.0287674975694,-6.303521434817391,213.35875984240948,Middle,Middle,mid
first,Backhand,host,far,ad,192.12990485554377,469.234558179985,-0.6595417760276557,-251.00630468053524,host,-192.12990485554377,-469.234558179985,0.6595417760276557,251.00630468053524,Middle,Middle,mid
first,Backhand,guest,near,ad,-150.489320866064,-476.30073818873035,16.44142607173254,274.62074037606106,guest,-150.489320866064,-476.30073818873035,16.44142607173254,274.62074037606106,Middle,Middle,mid
first,Backhand,host,far,ad,92.32700678035475,459.66544181953503,-115.72456802268738,-361.9864282587806,host,-92.32700678035475,-459.66544181953503,115.72456802268738,361.9864282587806,Cross Court,Cross Court,mid
first,Backhand,guest,far,ad,183.90647419063114,458.46930227447876,-9.432316272961007,-239.06496609786424,guest,-183.90647419063114,-458.46930227447876,9.432316272961007,239.06496609786424,Middle,Middle,mid
first,Forehand,host,near,ad,-141.59302821514996,-472.7123195535616,-1.2921751968497261,285.93579943117334,host,-141.59302821514996,-472.7123195535616,-1.2921751968497261,285.93579943117334,Middle,Middle,mid
first,Forehand,host,near,ad,-51.47139654415539,-462.54513342058345,-55.88249125106474,390.7848370514167,host,-51.47139654415539,-462.54513342058345,-55.88249125106474,390.7848370514167,Down the Line,Down the Line,mid
first,Backhand,host,far,ad,136.21040026239683,502.1283956690319,-44.96198600172655,-273.0357884950471,host,-136.21040026239683,-502.1283956690319,44.96198600172655,273.0357884950471,Middle,Middle,mid
first,Forehand,guest,near,ad,-50.08835301834683,-486.16887029721164,-1.6073436132975074,288.4217410322219,guest,-50.08835301834683,-486.16887029721164,-1.6073436132975074,288.4217410322219,Middle,Middle,mid
first,Backhand,host,near,ad,-154.0029855642249,-420.6802493436147,105.7835958004703,244.99999999987344,host,-154.0029855642249,-420.6802493436147,105.7835958004703,244.99999999987344,Cross Court,Cross Court,inside
first,Backhand,host,far,ad,164.61869531925004,513.4917213470662,39.51405839892972,-341.12831911618423,host,-164.61869531925004,-513.4917213470662,-39.51405839892972,341.12831911618423,Middle,Middle,deep
first,Backhand,host,near,ad,-184.35499781267816,-458.3586450128866,27.47714348205055,373.73305446174925,host,-184.35499781267816,-458.3586450128866,27.47714348205055,373.73305446174925,Middle,Middle,mid
first,Backhand,host,far,ad,135.68708442687654,496.74576771627875,-1.7931375765520046,-309.2747211284492,host,-135.68708442687654,-496.74576771627875,1.7931375765520046,309.2747211284492,Middle,Middle,mid
first,Backhand,guest,near,ad,-172.39360236211564,-454.1721566051897,99.71555118105086,335.24771434803336,guest,-172.39360236211564,-454.1721566051897,99.71555118105086,335.24771434803336,Cross Court,Cross Court,inside
first,Forehand,guest,near,ad,-71.64910323705836,-459.8478674538307,101.44266185471575,306.521112204566,guest,-71.64910323705836,-459.8478674538307,101.44266185471575,306.521112204566,Cross Court,Cross Court,mid
first,Backhand,Net,near,ad,-208.7776027995422,-446.8258694223414,159.9641240156654,-244.31672681527186,guest,-208.7776027995422,-446.8258694223414,159.9641240156654,0.0,Cross Court,Cross Court,inside
first,Backhand,host,far,ad,176.8236439194187,415.5779582237573,92.1372320646943,-293.364763779376,host,-176.8236439194187,-415.5779582237573,-92.1372320646943,293.364763779376,Down the Line,Down the Line,inside
first,Forehand,guest,far,ad,135.18772965872282,467.02742235321455,52.82148403321855,-279.83793744517476,guest,-135.18772965872282,-467.02742235321455,-52.82148403321855,279.83793744517476,Down the Line,Down the Line,mid
first,Forehand,guest,near,ad,-25.590228565166132,-433.8106846017007,-43.17857064739677,165.1135334644816,guest,-25.590228565166132,-433.8106846017007,-43.17857064739677,165.1135334644816,Middle,Middle,inside
first,Backhand,guest,far,ad,174.53708442685647,461.8746828519049,25.04498031494769,-409.84980861746106,guest,-174.53708442685647,-461.8746828519049,-25.04498031494769,409.84980861746106,Middle,Middle,mid
first,Backhand,guest,far,ad,189.68851706026945,510.74840879238707,-68.76753608920332,-245.97203083976794,guest,-189.68851706026945,-510.74840879238707,68.76753608920332,245.97203083976794,Cross Court,Cross Court,mid
